Longitude,Latitude,IndustrialWeight
8.6466686,49.408081,1.0
8.6551798,49.3509198,1.0
10.8391013,51.2249416,1.0
11.8813319,47.7038594,1.0
8.3250228,52.9109014,1.0
8.2148311,48.9275264,1.0
7.7602042,48.2986217,1.0
9.3641484,48.6781311,1.0
6.6288835,51.5000345,1.0
8.2553151,52.9574331,1.0
8.2958258,52.9485371,1.0
8.7402272,50.1177009,1.0
8.2361843,52.964877,1.0
8.2200841,52.9391171,1.0
8.2026432,52.959627,1.0
11.2075293,48.1371949,1.0
9.4261376,48.9137413,1.0
9.4291051,48.9161936,1.0
13.1741614,48.9226127,1.0
13.2229067,52.4120956,1.0
13.2370057,52.4111483,1.0
12.5899263,51.4637693,1.0
9.8911996,49.8731281,1.0
11.0757997,49.7494077,1.0
13.0167736,49.0579258,1.0
12.9212572,49.0633829,1.0
6.4786805,51.2262603,1.0
14.607394,51.7138159,1.0
8.3580403,49.7940934,1.0
7.6850451,47.8403699,1.0
8.2894023,49.1498943,1.0
10.9667038,51.1341317,1.0
11.7993596,51.9245733,1.0
12.1975245,51.0749529,1.0
11.9684255,51.3032621,1.0
9.5195131,49.4009006,1.0
12.6038771,51.5873925,1.0
13.8390798,50.9903395,1.0
12.897509,51.4918181,1.0
8.5883402,49.8081722,1.0
11.9062149,49.6200255,1.0
10.455722,49.6783675,1.0
8.5835352,49.8660278,1.0
7.1527953,52.6557135,1.0
8.7011446,48.2879533,1.0
10.7911095,49.0526523,1.0
9.6330806,50.4247166,1.0
12.912852,50.549582,1.0
9.7211261,49.0716446,1.0
9.723107,49.0730718,1.0
10.3479452,49.7124738,1.0
10.3405015,49.7133579,1.0
10.4338322,49.708033,1.0
10.4339895,49.7051272,1.0
10.4125572,49.6887995,1.0
10.4493241,49.6830629,1.0
8.5229186,52.7388039,1.0
8.5050881,52.7671804,1.0
13.668231,51.2985084,1.0
12.7518097,50.7205223,1.0
8.5799896,48.5105949,1.0
8.5995449,48.5339198,1.0
8.6020025,48.5357518,1.0
8.5955384,48.5374372,1.0
8.6519459,52.0821321,1.0
9.3785195,49.2991753,1.0
9.0044765,49.0653075,1.0
13.0694818,50.7719736,1.0
11.543044,48.098173,1.0
8.8077827,49.6987348,1.0
8.4262656,49.9845918,1.0
11.7876468,50.2881574,1.0
12.0334074,52.2633842,1.0
7.9264448,53.5656561,1.0
13.7975135,52.3979978,1.0
14.65841,51.0995687,1.0
13.6922352,51.0919198,1.0
13.2167871,51.4387324,1.0
13.27776,50.9790013,1.0
8.1320667,49.1327607,1.0
13.3807915,52.551053,1.0
13.7837214,51.0252314,1.0
13.6900318,51.0917227,1.0
10.2545235,49.6939508,1.0
10.5303497,50.0410002,1.0
10.893721,48.3814146,1.0
7.2247746,50.0555277,1.0
11.9559594,48.3476192,1.0
7.488556,49.8068932,1.0
7.4851227,49.806019,1.0
7.4703169,49.8066699,1.0
7.4675315,49.8057299,1.0
12.1803646,49.407403,1.0
7.3749528,53.2719137,1.0
11.0682742,49.4197226,1.0
9.9670051,49.1752235,1.0
6.4872185,51.0934874,1.0
9.076923,51.7117095,1.0
11.5601505,49.4918026,1.0
13.3198824,52.5319608,1.0
10.0602636,50.8816408,1.0
6.4682496,51.1695546,1.0
8.2894637,52.8930926,1.0
9.4450758,48.9868243,1.0
8.8456092,50.3412889,1.0
8.9391643,50.1299288,1.0
11.2473218,50.0818726,1.0
11.5945445,48.1894279,1.0
11.6395085,52.5605334,1.0
11.6410761,52.5608826,1.0
10.5085186,50.1577389,1.0
11.4140268,47.9501767,1.0
12.4310065,53.6765838,1.0
9.4009544,48.9632196,1.0
13.9731872,50.9951648,1.0
8.4666582,53.0176752,1.0
13.2219657,52.1969642,1.0
13.2390171,52.189246,1.0
13.367311,52.5646962,1.0
8.2626386,53.0642681,1.0
11.3341884,51.7767326,1.0
10.8610274,49.4720179,1.0
10.6004876,51.4866935,1.0
14.2380498,52.6936767,1.0
14.1787378,52.6485864,1.0
7.5668496,51.8040147,1.0
7.0499894,49.2648901,1.0
7.0499795,49.2651009,1.0
11.41556,52.4269592,1.0
10.7902651,49.4846797,1.0
10.7832359,49.4928632,1.0
8.9376483,50.1288712,1.0
14.4006757,51.1785454,1.0
12.7292869,50.7280788,1.0
12.1579527,49.7331932,1.0
9.7706838,53.6450468,1.0
11.6843144,52.5418407,1.0
11.6837152,52.541955,1.0
11.6213145,52.5399959,1.0
9.2130313,52.8530133,1.0
12.3847878,53.4962609,1.0
8.9069534,54.6153648,1.0
10.2113648,50.0112717,1.0
10.210227,50.0118511,1.0
9.473697,49.599098,1.0
11.5912383,50.8870874,1.0
8.8741166,48.1961843,1.0
8.2320252,53.1792887,1.0
8.2328995,53.1799996,1.0
10.7061712,50.6196939,1.0
7.6249905,49.7092957,1.0
7.4884361,50.1022909,1.0
7.4960401,50.1044908,1.0
7.5055837,50.1044311,1.0
7.5011143,50.0967181,1.0
7.4852782,50.0982257,1.0
7.4983943,50.0976053,1.0
8.8827641,47.6631384,1.0
8.8085534,47.8274835,1.0
12.3036364,51.6258972,1.0
9.3912639,51.5070962,1.0
7.0425352,49.2564287,1.0
7.0389044,49.2625983,1.0
8.6201944,48.1635905,1.0
8.3110452,52.8239835,1.0
8.3310272,49.9276793,1.0
11.0078524,49.8184363,1.0
7.6805474,50.4494585,1.0
13.9719709,53.3644318,1.0
14.6268334,52.1105654,1.0
9.6374371,47.6386257,1.0
12.7483232,50.7210863,1.0
12.7576449,50.7224857,1.0
8.2428159,52.8178242,1.0
8.224323,52.8134807,1.0
8.228703,52.8215796,1.0
8.2281332,52.820655,1.0
8.2281728,52.8221007,1.0
8.2279669,52.8195002,1.0
11.7578798,52.559817,1.0
7.841029,48.3571153,1.0
12.3687634,48.1904359,1.0
8.3380545,52.8227904,1.0
8.3291173,52.8146734,1.0
8.3192134,52.814729,1.0
8.3133081,52.8122974,1.0
9.0770881,48.5282567,1.0
13.3737182,52.4336733,1.0
6.4217852,51.0934038,1.0
6.4219679,51.0939078,1.0
10.7395303,47.8271648,1.0
11.1709022,49.7579863,1.0
13.8891773,52.907317,1.0
9.2075069,50.9189152,1.0
10.5425178,51.3170659,1.0
10.5346641,51.3173429,1.0
10.5386501,51.3149349,1.0
11.7381697,52.5890744,1.0
11.7407394,52.5896723,1.0
11.7509959,52.5877125,1.0
14.0168245,53.2475393,1.0
8.569442,49.380201,1.0
8.5802991,50.8468682,1.0
7.6268916,50.5045409,1.0
7.4411577,52.3077527,1.0
7.4421598,52.3093566,1.0
7.4544876,52.2610075,1.0
12.0837594,49.7435741,1.0
11.025687,49.7015995,1.0
11.0266523,49.6937025,1.0
11.0277887,49.6924266,1.0
11.0140508,49.6917485,1.0
9.6731033,50.4051402,1.0
8.2329104,50.0129103,1.0
11.7826057,52.5823459,1.0
6.5705073,51.5224219,1.0
8.184602,48.2830579,1.0
8.1781667,48.2836446,1.0
8.1877521,48.2823224,1.0
12.0846824,49.7369398,1.0
11.7447991,50.2683894,1.0
8.1317808,48.8275402,1.0
7.3692632,49.2548965,1.0
9.3679993,49.4507478,1.0
8.1774027,50.7296241,1.0
9.93299,51.6055044,1.0
10.9701778,49.5795895,1.0
8.5003087,52.7012201,1.0
10.0348372,48.6276233,1.0
9.6172445,54.4637994,1.0
14.9621558,51.1528075,1.0
13.3486891,52.973439,1.0
8.7572488,52.7090927,1.0
8.8609582,48.1130895,1.0
11.2628869,51.8227724,1.0
11.7929494,52.596192,1.0
7.8418742,49.2427908,1.0
11.2784897,53.1812027,1.0
14.8785622,51.0867438,1.0
11.7880067,52.5369337,1.0
11.8062973,52.5552532,1.0
9.4795234,48.9261586,1.0
12.6960134,50.7287012,1.0
10.0566278,48.4341107,1.0
10.0586292,48.4344291,1.0
7.0872532,49.285491,1.0
7.0784197,49.2806411,1.0
10.2713926,48.4577392,1.0
11.826961,52.5662392,1.0
8.3715289,52.6523818,1.0
13.2059084,52.52436,1.0
7.4612719,52.0745363,1.0
8.6456942,53.5233197,1.0
12.6916458,50.7277651,1.0
12.6930403,50.7275257,1.0
12.6934949,50.728076,1.0
11.5163627,48.1686968,1.0
9.6605233,47.633089,1.0
7.1439941,49.3337983,1.0
8.0829286,47.5660692,1.0
7.966849,48.4432619,1.0
9.3804458,54.6392364,1.0
9.3378232,54.5338124,1.0
8.3490623,50.8050061,1.0
9.8497264,51.6492383,1.0
9.660591,47.6251769,1.0
11.0590186,49.7454141,1.0
11.0590927,49.7445579,1.0
11.8499688,52.5355864,1.0
10.0398515,50.9173085,1.0
7.4407644,52.3067821,1.0
8.3470979,50.8061647,1.0
11.0569534,49.7464858,1.0
11.0575339,49.7452021,1.0
7.013825,49.1954726,1.0
6.9958959,49.2028715,1.0
12.9112012,47.6061448,1.0
8.2234647,53.1828182,1.0
14.0742532,53.6968539,1.0
9.8434402,51.6514619,1.0
10.6792801,50.9480605,1.0
14.9801119,51.135511,1.0
9.8662935,51.6854423,1.0
9.923492,53.5993098,1.0
11.9010258,52.5425096,1.0
11.8814325,52.5422671,1.0
8.3059176,52.8126297,1.0
11.8311065,53.1053351,1.0
13.7114264,51.0645709,1.0
8.2573548,49.3735842,1.0
9.8563393,51.7017637,1.0
12.8630282,52.6124093,1.0
12.2955485,47.9008149,1.0
8.1661512,49.1662053,1.0
9.8418799,52.3837206,1.0
8.4260059,49.9790718,1.0
8.4524384,48.9284543,1.0
8.7123448,53.8436988,1.0
7.8542901,53.0141201,1.0
9.3990201,54.4201988,1.0
8.7262045,53.8469384,1.0
8.4078362,52.2532959,1.0
11.6754925,48.2649282,1.0
7.2979693,52.4877855,1.0
11.6733902,48.2664471,1.0
10.0234895,48.6182381,1.0
10.0211956,48.6192168,1.0
8.4779641,52.6191898,1.0
9.6466617,49.4511452,1.0
9.6420447,49.4480288,1.0
9.4887201,52.634846,1.0
9.3967173,52.6480877,1.0
8.5104193,52.725502,1.0
8.5057704,52.725674,1.0
9.7647931,51.5068359,1.0
9.2561625,48.817645,1.0
10.4129242,48.1833223,1.0
6.805877,49.8782425,1.0
6.4991622,50.972376,1.0
6.4984474,50.9758853,1.0
9.2512988,52.7051027,1.0
9.9943076,53.5175992,1.0
9.2129101,53.9074066,1.0
7.6334189,51.9315005,1.0
9.6339311,51.3699748,1.0
9.6429377,49.1605216,1.0
12.4484351,51.137408,1.0
9.8363442,51.6497753,1.0
7.8121118,48.0162742,1.0
13.3431118,51.0284217,1.0
8.5588746,52.8816331,1.0
8.5726921,52.8693097,1.0
8.4943626,52.0555222,1.0
13.3551722,51.0936928,1.0
7.8053627,48.0081373,1.0
7.8056607,48.0076215,1.0
9.7272402,47.6286674,1.0
6.9181354,51.1694731,1.0
6.9160354,51.1722723,1.0
6.9150518,51.1713622,1.0
9.68763,48.2124116,1.0
13.9921123,53.6366319,1.0
13.1602588,51.2038259,1.0
13.1564365,51.2024385,1.0
13.1576881,51.2076554,1.0
13.1632094,51.2014142,1.0
13.1688099,51.2021423,1.0
13.1689868,51.2011657,1.0
13.1607946,51.2003305,1.0
13.1697587,51.188911,1.0
8.6559993,52.9436576,1.0
8.6669128,52.9292873,1.0
8.6436279,52.9243555,1.0
8.9901361,53.2929809,1.0
9.6069303,51.497605,1.0
10.087675,49.1203508,1.0
7.78683,48.0464722,1.0
7.7902954,48.0442436,1.0
8.9237734,52.6044964,1.0
8.9283098,52.6043923,1.0
8.9431025,52.6010027,1.0
8.2632124,52.3476153,1.0
8.2656179,52.3481305,1.0
11.9589029,52.6043706,1.0
7.7859253,48.044534,1.0
12.9914093,51.6417297,1.0
12.9893341,51.6454003,1.0
7.7828918,48.0478008,1.0
7.7918771,51.6784028,1.0
10.7602459,52.4434554,1.0
7.7730132,48.0732564,1.0
7.3105532,51.8358573,1.0
13.1902489,51.0070009,1.0
13.2654261,51.3391635,1.0
13.4330777,52.591438,1.0
8.4323112,48.0954186,1.0
7.4304527,52.2783353,1.0
7.4312002,52.2785845,1.0
11.873159,52.6140333,1.0
13.5726082,51.1140386,1.0
14.5018237,51.7435422,1.0
13.1647883,51.2153049,1.0
13.1615198,51.2159018,1.0
8.1728391,50.8683945,1.0
9.3543876,54.6128063,1.0
9.3546465,54.617479,1.0
9.3529178,54.6139044,1.0
9.3445333,54.6124463,1.0
13.218663,51.2405099,1.0
13.1879193,51.2435971,1.0
15.0234151,51.2599186,1.0
11.9858609,51.180679,1.0
8.5759463,50.7571511,1.0
8.7266356,52.6466395,1.0
14.6942193,51.914406,1.0
14.5378913,51.7452856,1.0
13.6084094,48.7400235,1.0
9.8294593,49.4044365,1.0
9.1128615,49.1733462,1.0
11.8706567,52.5974961,1.0
9.2389283,48.0160336,1.0
9.2367787,48.0164973,1.0
12.6430927,47.8795722,1.0
8.5527698,53.0030938,1.0
13.3487468,51.051192,1.0
13.3507063,51.0529376,1.0
13.03768,51.1428372,1.0
11.9705586,51.3965601,1.0
11.9713652,51.3959743,1.0
9.6240025,48.6773125,1.0
9.6225225,48.6771471,1.0
11.9592046,51.3860646,1.0
11.9629288,51.3913568,1.0
11.9676508,51.3913101,1.0
11.9663826,51.3907969,1.0
11.9609972,51.3947429,1.0
8.5366692,53.0274392,1.0
8.2554045,52.333017,1.0
9.3599987,48.5202845,1.0
9.3602511,48.5176341,1.0
9.3589264,48.5210841,1.0
9.3594325,48.520103,1.0
7.3995521,53.4428693,1.0
7.2211213,51.5467965,1.0
12.8576173,49.1150266,1.0
12.8599859,49.1135092,1.0
12.8600893,49.1149557,1.0
12.8659625,50.5116283,1.0
11.1132725,47.4794471,1.0
8.9875719,52.3420378,1.0
10.1560631,49.5532801,1.0
10.1425608,49.5545593,1.0
10.1560547,49.5497927,1.0
10.1597679,49.5467564,1.0
8.1970848,51.8323177,1.0
10.1152481,50.2215996,1.0
11.5873412,50.8967558,1.0
8.5157188,52.0887099,1.0
9.9833758,53.4959625,1.0
13.1326598,53.1941797,1.0
12.8305534,51.1227464,1.0
9.9855306,49.485181,1.0
11.6487022,52.1538729,1.0
11.6519376,52.1555522,1.0
9.6582159,49.4527545,1.0
8.7747093,53.0853708,1.0
8.1929208,53.0938129,1.0
11.5148607,48.1532413,1.0
13.1512114,51.0582184,1.0
13.1517143,51.0467023,1.0
13.1482942,51.0457552,1.0
11.0023437,50.6576624,1.0
12.8675504,51.1682122,1.0
12.8718634,51.1693915,1.0
12.9548865,51.1948936,1.0
12.9325503,51.2058726,1.0
10.4852143,51.6342342,1.0
14.7332282,51.643975,1.0
14.7332673,51.6394739,1.0
14.7269522,51.6408687,1.0
14.729711,51.6553396,1.0
14.7329474,51.6503826,1.0
14.7271408,51.6353488,1.0
14.7339863,51.6338174,1.0
14.7282214,51.630427,1.0
13.7647583,50.9903092,1.0
8.0464887,50.4540205,1.0
8.0461097,50.4548116,1.0
8.5650095,48.9252819,1.0
11.6452555,52.1578527,1.0
11.6455363,52.1562222,1.0
13.0680884,51.1303258,1.0
12.9488027,51.1422449,1.0
11.8753914,52.5943126,1.0
11.8730822,52.5944639,1.0
11.8715602,52.5923794,1.0
11.8713728,52.5903076,1.0
11.8779454,52.5897561,1.0
11.8807883,52.5892713,1.0
11.883943,52.5907605,1.0
11.8795986,52.5917597,1.0
11.8738184,52.5944375,1.0
11.8740887,52.5927979,1.0
11.8732376,52.5929529,1.0
11.8710091,52.5941014,1.0
10.9268907,49.8827232,1.0
11.4114405,47.9273913,1.0
14.5953465,51.4348613,1.0
14.5918036,51.4320893,1.0
14.600451,51.435601,1.0
11.8697396,52.5780313,1.0
11.8719258,52.5786812,1.0
11.8722248,52.5795759,1.0
11.868174,52.5849451,1.0
11.8704254,52.5838219,1.0
11.8867393,52.5873469,1.0
11.8861983,52.5857756,1.0
11.8850462,52.5854067,1.0
11.8863923,52.5848867,1.0
11.8863902,52.5855176,1.0
11.8838406,52.5851502,1.0
11.8828206,52.584811,1.0
11.8813626,52.5862529,1.0
11.888288,52.5869957,1.0
11.8884461,52.5854561,1.0
11.8874598,52.5838612,1.0
11.880371,52.5870575,1.0
11.8788225,52.586496,1.0
11.8776018,52.586452,1.0
11.8776457,52.5858379,1.0
7.6057104,51.6319872,1.0
11.8785369,52.568319,1.0
11.8782859,52.5678307,1.0
11.8758708,52.5700454,1.0
14.2866204,52.5380373,1.0
6.4169579,51.0356784,1.0
8.4122742,51.9285829,1.0
13.4781711,51.699221,1.0
9.9828503,53.514953,1.0
13.6744877,51.3908235,1.0
11.3770759,52.6643935,1.0
11.3817641,52.6615419,1.0
11.3786576,52.6629253,1.0
8.6282247,53.1803737,1.0
8.8135861,53.041939,1.0
8.8399352,53.065135,1.0
8.7484763,53.1352308,1.0
12.9487428,51.170996,1.0
8.972494,52.6775835,1.0
9.1209345,52.1999665,1.0
10.519851,48.8654336,1.0
9.9802838,53.5125101,1.0
8.9606004,52.6542685,1.0
11.856316,52.5864763,1.0
11.8604648,52.5941765,1.0
8.9479305,52.6703641,1.0
8.9478202,52.6628643,1.0
8.9522952,52.6623766,1.0
7.0265908,49.3011693,1.0
8.9185015,52.6512363,1.0
10.8950034,48.0124158,1.0
10.9171194,48.0057981,1.0
8.7158204,47.9326305,1.0
8.869769,52.6669068,1.0
8.8766962,52.6684239,1.0
8.8894398,52.6659121,1.0
8.8896317,52.6664654,1.0
8.0582456,50.476073,1.0
13.7800759,52.4848224,1.0
8.7806953,52.6477767,1.0
8.7807316,52.6481531,1.0
8.7803414,52.6474096,1.0
8.7890232,52.6412282,1.0
8.7896887,52.6403801,1.0
8.7925828,52.6392837,1.0
8.7905418,52.6367022,1.0
11.8296412,52.581133,1.0
11.8310892,52.5790468,1.0
11.8365138,52.5895686,1.0
11.8534271,52.5938485,1.0
13.7128195,51.1267319,1.0
8.8913175,50.4773647,1.0
7.860279,48.3879454,1.0
8.5592449,50.5298477,1.0
14.0997139,51.0466608,1.0
10.002473,50.8391261,1.0
10.0026886,50.8395502,1.0
11.4607613,48.2481524,1.0
12.2498995,51.595265,1.0
12.2511442,51.5975239,1.0
12.2456156,51.5912759,1.0
8.3803255,52.473645,1.0
7.592863,47.8076458,1.0
8.7426198,53.0905605,1.0
8.1855098,47.919845,1.0
7.4579772,52.9972771,1.0
11.7268385,50.8722431,1.0
9.8730331,48.804466,1.0
7.8061462,48.3223585,1.0
8.048711,50.4978771,1.0
11.3767758,52.6570816,1.0
11.3764535,52.6580017,1.0
11.3762906,52.6592239,1.0
11.3750047,52.6592239,1.0
11.3802709,52.6590243,1.0
11.4062667,49.0176367,1.0
7.9288773,50.4835072,1.0
7.9214085,50.4856087,1.0
7.8865591,48.4144625,1.0
6.6306937,50.8178711,1.0
6.6313721,50.8178712,1.0
13.4305038,52.4941811,1.0
7.9422232,48.4602209,1.0
7.9105261,50.4830279,1.0
7.9021839,50.4910435,1.0
11.8523495,52.6010981,1.0
11.8653269,52.5975327,1.0
11.8642397,52.5966551,1.0
8.5123174,52.5950638,1.0
8.5799763,50.5527298,1.0
6.476389,51.0298873,1.0
8.2933398,47.9775329,1.0
8.2834405,47.9758093,1.0
9.7924652,54.3645461,1.0
10.6978328,50.6245691,1.0
8.2741128,50.6549586,1.0
8.2746916,50.6561954,1.0
11.2921664,48.5218614,1.0
8.0102506,50.482302,1.0
7.7446203,52.8319351,1.0
12.9899622,47.8438676,1.0
13.2290578,51.5777285,1.0
8.5237025,51.7392921,1.0
11.0103056,49.7029925,1.0
8.5862607,50.1753534,1.0
8.3664609,48.3964132,1.0
7.9509736,50.6576797,1.0
7.9523897,50.6557693,1.0
10.0073329,52.8082886,1.0
10.0231305,52.7923553,1.0
6.9563407,50.9867692,1.0
7.9236493,50.6444319,1.0
7.7180993,47.8854618,1.0
7.9537398,50.6746064,1.0
11.1922011,48.3208362,1.0
8.1787693,48.0246588,1.0
7.1590535,49.2738908,1.0
11.8971835,49.6287013,1.0
10.9909382,49.5424857,1.0
10.9724005,49.6963519,1.0
11.8361759,52.59727,1.0
11.8397998,52.5966255,1.0
13.4360262,52.7800437,1.0
14.4489331,51.2573663,1.0
11.0476363,49.7450402,1.0
11.0462705,49.74638,1.0
8.7387399,53.8432319,1.0
7.7720306,52.8340193,1.0
8.2274616,53.1800485,1.0
6.7012875,49.8177866,1.0
6.7006853,49.8180505,1.0
6.7030828,49.8182323,1.0
7.1400778,51.226311,1.0
6.910744,51.1764462,1.0
11.8342528,52.6030026,1.0
8.0505844,49.8787358,1.0
8.3154729,51.6100554,1.0
9.1152887,49.5066987,1.0
9.1130226,49.5057954,1.0
8.1999788,48.4278383,1.0
14.6214109,52.1597603,1.0
8.0351404,47.9716279,1.0
10.4268557,53.2716751,1.0
8.5421932,48.3328827,1.0
12.8063768,50.9521472,1.0
11.826088,52.5976931,1.0
8.635971,48.5031476,1.0
8.3343401,51.5670051,1.0
8.3323642,51.5716454,1.0
8.1801715,48.4797663,1.0
13.7177448,51.0471163,1.0
6.4808971,49.9040419,1.0
8.3352926,52.2101801,1.0
12.8709161,50.8356833,1.0
12.3143418,47.7660771,1.0
10.9395604,49.6920104,1.0
9.97591,50.8840675,1.0
9.9767472,50.8823541,1.0
9.9810431,50.8809256,1.0
12.5152145,53.6361076,1.0
10.6752609,53.851871,1.0
8.5425072,49.3422355,1.0
8.3476653,47.9927557,1.0
8.4491179,47.837912,1.0
8.8219254,48.9991742,1.0
11.9024835,49.6279629,1.0
11.1531596,52.858486,1.0
8.6500386,47.8670446,1.0
8.4115059,49.7075837,1.0
8.7150987,53.8546586,1.0
8.7144669,53.8536485,1.0
8.7053866,53.8492833,1.0
8.7064742,53.8508937,1.0
8.7071118,53.8529712,1.0
8.1307473,53.5982273,1.0
9.4658093,52.4020029,1.0
9.4630019,52.4018545,1.0
10.3442935,53.3052013,1.0
10.362714,53.3110763,1.0
10.3565293,53.3097003,1.0
10.3589015,53.3047552,1.0
10.3609455,53.3080209,1.0
10.3502149,53.3076799,1.0
10.3407671,53.3081619,1.0
10.3504621,53.3031999,1.0
13.2414416,51.5926478,1.0
9.8717223,51.4483352,1.0
6.3286229,51.1164306,1.0
13.245596,51.5930527,1.0
13.2472975,51.6024203,1.0
13.2507887,51.5989462,1.0
13.2375487,51.5980401,1.0
13.2380567,51.6012522,1.0
13.2373828,51.5853578,1.0
8.4743787,49.0474214,1.0
13.5947583,52.611267,1.0
10.2222871,50.8130928,1.0
12.7198569,47.9258076,1.0
10.132927,49.5194556,1.0
11.4063656,51.9162725,1.0
11.5449114,52.0968125,1.0
12.3420145,50.5752799,1.0
13.2800591,51.5846763,1.0
8.1551598,48.2845677,1.0
13.7126858,51.5298101,1.0
12.7163795,47.8691039,1.0
11.2272723,52.9554025,1.0
7.9407653,51.2825812,1.0
8.6617484,53.8143575,1.0
14.0867828,51.2767775,1.0
14.086667,51.2758805,1.0
13.2076968,51.633234,1.0
9.471913,47.6597728,1.0
13.5846631,54.4911761,1.0
8.1898385,48.2824622,1.0
12.4477579,48.6489788,1.0
10.3996767,53.9193428,1.0
10.3838788,53.9206431,1.0
10.8979126,48.0204601,1.0
14.258597,51.9987445,1.0
11.007295,49.6974199,1.0
8.8724434,52.2835749,1.0
10.9766008,48.9365231,1.0
7.0831901,50.7355307,1.0
10.6001315,48.0399551,1.0
13.1696624,51.5807695,1.0
14.0821032,50.9603833,1.0
12.7170091,47.9059384,1.0
6.4495853,51.0931195,1.0
8.9114739,48.6363566,1.0
8.346834,47.7958172,1.0
8.3660419,47.7774889,1.0
8.4016414,47.7942369,1.0
14.1651173,52.0318064,1.0
10.8406565,48.2680725,1.0
7.5994971,50.3189274,1.0
6.2459172,50.0049599,1.0
12.8454377,50.8325683,1.0
12.8334652,50.83052,1.0
12.91256,51.2241952,1.0
12.9235555,51.2220023,1.0
12.9197972,51.2229165,1.0
6.4619747,50.9899461,1.0
6.3508228,51.1601929,1.0
6.4196639,50.968841,1.0
6.4246928,50.9671056,1.0
6.4265164,50.9722513,1.0
6.4316575,50.9699301,1.0
10.4778125,53.2639388,1.0
12.8272674,50.8275566,1.0
6.2079803,50.0176804,1.0
8.3145324,48.0312802,1.0
7.0071067,51.486128,1.0
8.2296943,48.1913985,1.0
11.4907341,47.8568214,1.0
13.2165513,51.5707254,1.0
10.7335858,48.1914386,1.0
9.3877006,51.640947,1.0
8.1699605,49.4698457,1.0
6.4222779,51.1838263,1.0
9.402992,53.7352129,1.0
8.4346449,53.4360883,1.0
8.2008381,52.6627316,1.0
11.1646617,52.8573931,1.0
11.1657351,52.8542417,1.0
11.1646808,52.8552982,1.0
11.160659,52.857146,1.0
11.1617719,52.8571055,1.0
6.2931827,49.9867433,1.0
10.1522777,50.0686606,1.0
10.2808247,54.2228949,1.0
9.7039432,54.126341,1.0
6.9069098,51.9802038,1.0
11.3667052,50.5097818,1.0
8.2027951,53.0464915,1.0
10.1851107,51.3979642,1.0
8.4810724,49.1083919,1.0
10.590843,53.2532385,1.0
10.5818006,53.2524679,1.0
10.5739633,53.258436,1.0
10.5795844,53.2621312,1.0
10.5888826,53.2559845,1.0
10.5868657,53.2590188,1.0
10.5797948,53.2562188,1.0
10.5785559,53.2588207,1.0
10.5741616,53.2605467,1.0
10.5742106,53.2626718,1.0
10.5507858,53.2893913,1.0
9.1777166,47.9889205,1.0
8.6639835,53.8220222,1.0
9.9551693,53.4257233,1.0
12.5729728,52.9475729,1.0
10.5119687,52.3039781,1.0
11.593528,53.9383447,1.0
11.9895789,47.8761097,1.0
6.8238712,50.7241718,1.0
9.4945523,49.1763895,1.0
11.416696,49.5088786,1.0
14.3412504,51.1296137,1.0
6.814744,50.6969275,1.0
9.9170514,50.7862458,1.0
9.9175594,50.7846618,1.0
8.3794329,49.2179472,1.0
6.2750165,51.0269941,1.0
7.9319067,52.8435085,1.0
7.7901622,53.0300952,1.0
7.8417967,53.0361623,1.0
7.6608563,53.1360331,1.0
7.6688669,53.1360182,1.0
7.4763798,53.2686339,1.0
10.6485318,53.2466131,1.0
10.65392,53.2488876,1.0
10.6599081,53.2499914,1.0
10.0210019,50.1488083,1.0
7.6256955,47.8053814,1.0
7.7019136,47.6369539,1.0
7.7087639,47.6375394,1.0
10.4154537,51.3796576,1.0
8.4959841,51.6904632,1.0
9.5976461,48.7653416,1.0
7.3178973,51.2070162,1.0
7.8775822,47.7385865,1.0
10.2248267,51.5241075,1.0
9.2969235,48.488304,1.0
9.7600928,50.9214023,1.0
9.2000281,49.003522,1.0
7.604283,51.5096695,1.0
11.6600972,48.9001587,1.0
11.6633272,48.8998402,1.0
9.2144846,49.4573405,1.0
6.8410203,51.6581027,1.0
9.1095127,49.0451788,1.0
9.6054209,48.7329012,1.0
12.650502,52.921853,1.0
12.6114215,52.9202301,1.0
12.8684132,48.7738268,1.0
12.8743231,48.7722524,1.0
12.8613442,48.7823587,1.0
9.2197287,48.8182502,1.0
9.2202681,48.8179169,1.0
9.2203831,48.8181256,1.0
9.8867617,54.4135384,1.0
7.9361251,50.4490711,1.0
11.4516775,53.9057823,1.0
9.978501,50.8071294,1.0
8.4440058,49.9872528,1.0
8.4511956,49.9861142,1.0
6.925154,51.179116,1.0
6.9224275,51.1790638,1.0
10.0924579,48.844994,1.0
12.532736,51.2568674,1.0
10.4124588,53.2737976,1.0
9.6417116,48.7206782,1.0
12.6507025,51.7831812,1.0
12.6604076,52.9113721,1.0
12.542328,52.4088694,1.0
12.5428612,52.4092141,1.0
12.6957037,51.9096069,1.0
12.9444376,47.7904693,1.0
13.699352,51.0684963,1.0
9.8282265,48.7695114,1.0
9.8170308,48.7736266,1.0
9.8196011,48.7728138,1.0
9.8277051,48.7596426,1.0
12.5108383,48.3678472,1.0
12.095106,50.2037208,1.0
8.6430271,49.8910338,1.0
12.6650204,51.7771949,1.0
6.4977498,51.5065903,1.0
6.4229589,51.0905382,1.0
8.6777422,53.8564284,1.0
10.2707649,52.4388188,1.0
9.880338,51.8813433,1.0
