Line,From_bus_prestructural,To_bus_prestructural,From_zone_prestructural,To_zone_prestructural,HoursBinding_prestructural,AvgAbsShadow_prestructural,MaxAbsShadow_prestructural,AnnCongestionRent_prestructural,AnnLineLoss_MWh_prestructural,AvgLineLoss_MW_prestructural,AvgLoading_pct_prestructural,P95Loading_pct_prestructural,From_bus_structural,To_bus_structural,From_zone_structural,To_zone_structural,HoursBinding_structural,AvgAbsShadow_structural,MaxAbsShadow_structural,AnnCongestionRent_structural,AnnLineLoss_MWh_structural,AvgLineLoss_MW_structural,AvgLoading_pct_structural,P95Loading_pct_structural,Delta_HoursBinding,Delta_MaxAbsShadow,Delta_AnnCongestionRent
866,B428,B153,Amprion,Amprion,0,0.0,0.0,-43.07866196796711,0.0,0.0,5.274504900698961,9.00917318641726,B428,B153,Amprion,Amprion,0,0.0,0.0,-45.44502533853952,0.0,0.0,8.501598526053241,20.188292355104515,0,0.0,-2.366363370572415
867,B233,B155,50Hertz,50Hertz,0,0.0,0.0,-0.0373602934038486,0.0,0.0,1.4925810934569723,2.4282737666448546,B233,B155,50Hertz,50Hertz,0,0.0,0.0,-0.0132037491655777,0.0,0.0,0.8107097296535297,1.5848497597793367,0,0.0,0.024156544238270905
868,B158,B159,50Hertz,50Hertz,0,0.0,0.0,150.32684062256342,0.0,0.0,23.72573380900685,29.77968980338455,B158,B159,50Hertz,50Hertz,0,0.0,0.0,145.15781533919198,0.0,0.0,27.321108601313384,39.89258702420398,0,0.0,-5.16902528337144
869,B179,B686,50Hertz,50Hertz,0,0.0,0.0,8.381039613258315,0.0,0.0,34.17235558105809,50.993590176822416,B179,B686,50Hertz,50Hertz,0,0.0,0.0,7.81587286977757,0.0,0.0,35.951896049843235,55.86689856733504,0,0.0,-0.565166743480745
870,B381,B160,TransnetBW,TransnetBW,0,0.0,0.0,161.5715882549789,0.0,0.0,21.508838645809917,35.2493703244902,B381,B160,TransnetBW,TransnetBW,0,0.0,0.0,124.43735030978452,0.0,0.0,20.79117593719,44.42636185626316,0,0.0,-37.134237945194386
871,B521,B449,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,26.538815813856388,36.32222346610432,B521,B449,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,24.82595820077233,36.9125078667519,0,0.0,0.0
872,B146,B644,Amprion,Amprion,0,0.0,0.0,257.3446511946926,0.0,0.0,5.44767514267578,8.479118661978983,B146,B644,Amprion,Amprion,0,0.0,0.0,203.23201716220828,0.0,0.0,6.826337650970346,13.495468039633945,0,0.0,-54.112634032484294
873,B21,B631,TransnetBW,TransnetBW,0,0.0,0.0,567.8736347405048,0.0,0.0,28.12843289682043,44.77670083613084,B21,B631,TransnetBW,TransnetBW,0,0.0,0.0,434.3488878255498,0.0,0.0,27.131274909290184,45.90964933617341,0,0.0,-133.52474691495502
874,B144,B552,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,5.176580631007209,10.525864784782971,B144,B552,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,5.460055532956699,9.575279604406802,0,0.0,0.0
875,B683,B707,TransnetBW,TransnetBW,0,0.0,0.0,-10.12376064830416,0.0,0.0,7.780762429797165,12.8226724252207,B683,B707,TransnetBW,TransnetBW,0,0.0,0.0,-9.845540567774709,0.0,0.0,7.388403528898607,14.398449744592634,0,0.0,0.2782200805294508
876,B778,B143,TenneT,TenneT,0,0.0,0.0,311.2606218201457,0.0,0.0,12.479063084549743,21.569969202752294,B778,B143,TenneT,TenneT,0,0.0,0.0,171.87901916899784,0.0,0.0,18.21184969783993,61.63744105181123,0,0.0,-139.38160265114783
877,B279,B476,TenneT,TenneT,0,0.0,0.0,-336.37413293323465,0.0,0.0,16.89876808584069,32.34355674455859,B279,B476,TenneT,TenneT,0,0.0,0.0,-861.6594279717798,0.0,0.0,22.623547197239784,58.666330070158665,0,0.0,-525.2852950385452
878,B274,B375,Amprion,Amprion,0,0.0,0.0,96.78598151549332,0.0,0.0,10.432054437958824,27.656045623087536,B274,B375,Amprion,Amprion,0,0.0,0.0,36.51369785479206,0.0,0.0,13.184066538073418,32.8571702234766,0,0.0,-60.272283660701255
879,B169,B114,TransnetBW,TransnetBW,0,0.0,0.0,-2.647918138369131,0.0,0.0,19.91337621667724,31.792878986001035,B169,B114,TransnetBW,TransnetBW,0,0.0,0.0,-3.4826916852803302,0.0,0.0,20.41709874525414,42.44690475920418,0,0.0,-0.8347735469111992
880,B585,B584,Amprion,Amprion,0,0.0,0.0,-4.128386809036195e-13,0.0,0.0,8.455477944172571,13.29031300259517,B585,B584,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,8.565149741608675,15.582112313214829,0,0.0,4.128386809036195e-13
881,B236,B55,Amprion,Amprion,0,0.0,0.0,277.0296791300869,0.0,0.0,47.85548380460718,53.96916468939276,B236,B55,Amprion,Amprion,0,0.0,0.0,203.576914043425,0.0,0.0,46.75280439231445,56.38442935122725,0,0.0,-73.45276508666188
882,B266,B442,Amprion,Amprion,0,0.0,0.0,-61.8009840225983,0.0,0.0,21.926389775506237,26.34188094178056,B266,B442,Amprion,Amprion,0,0.0,0.0,-54.03736154873875,0.0,0.0,24.10528146784638,36.38636978415194,0,0.0,7.763622473859549
883,B174,B323,Amprion,Amprion,0,0.0,0.0,-15.94273614479478,0.0,0.0,14.26676165848307,19.567839383320027,B174,B323,Amprion,Amprion,0,0.0,0.0,-13.097030511242448,0.0,0.0,13.30884892944161,25.11921549544064,0,0.0,2.845705633552333
884,B225,B679,TransnetBW,TransnetBW,0,0.0,0.0,-4.066216480358365,0.0,0.0,6.044090161150057,10.838909422891394,B225,B679,TransnetBW,TransnetBW,0,0.0,0.0,-3.6747561457255657,0.0,0.0,6.189330905870545,12.115274535177948,0,0.0,0.3914603346327996
885,B177,B544,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,5.032917226026259,10.395765774666572,B177,B544,TenneT,TenneT,0,0.0,0.0,0.0,0.0,0.0,6.602306141398675,12.475223107909033,0,0.0,0.0
886,B130,B750,50Hertz,50Hertz,0,0.0,0.0,0.0568109745442843,0.0,0.0,2.499298932010864,3.18672021041952,B130,B750,50Hertz,50Hertz,0,0.0,0.0,0.042544782892439,0.0,0.0,2.137461344957195,2.7875749575206124,0,0.0,-0.014266191651845297
887,B295,B714,TenneT,TenneT,0,0.0,0.0,-2248.0393214959377,0.0,0.0,54.709319658943855,75.96039233551636,B295,B714,TenneT,TenneT,0,0.0,0.0,-929.2031843350576,0.0,0.0,57.252908128039934,76.91002798946107,0,0.0,1318.83613716088
888,B178,B179,50Hertz,50Hertz,0,0.0,0.0,10.891538983907909,0.0,0.0,11.43178776217706,20.14657641965061,B178,B179,50Hertz,50Hertz,0,0.0,0.0,10.432847428428166,0.0,0.0,11.9086210355154,20.011723974185838,0,0.0,-0.45869155547974216
889,B520,B170,TransnetBW,TransnetBW,0,0.0,0.0,-125.28183203765415,0.0,0.0,9.99666574438962,15.476857895843814,B520,B170,TransnetBW,TransnetBW,0,0.0,0.0,-129.9757573990736,0.0,0.0,11.0382290745044,23.470603035475637,0,0.0,-4.693925361419431
890,B457,B180,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,5.067689998354623,8.942555444638945,B457,B180,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,4.873183153656608,8.389024969624668,0,0.0,0.0
891,B635,B581,TransnetBW,TransnetBW,0,0.0,0.0,80.65562248622574,0.0,0.0,15.428497481058562,25.279315845984712,B635,B581,TransnetBW,TransnetBW,0,0.0,0.0,71.197799216073,0.0,0.0,14.451304413728517,25.142905686485904,0,0.0,-9.457823270152744
892,B133,B579,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,2.02340077823814,6.256863125997919,B133,B579,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,1.7333089313353809,5.820584849760568,0,0.0,0.0
893,B730,B697,TenneT,TenneT,0,0.0,0.0,-2.6854868919851738,0.0,0.0,3.574988126099821,6.036939793031076,B730,B697,TenneT,TenneT,0,0.0,0.0,-1.5791284350118426,0.0,0.0,3.7895087363259967,6.690443769816606,0,0.0,1.1063584569733311
894,B731,B730,TenneT,TenneT,0,0.0,0.0,-0.2690104267199101,0.0,0.0,3.834367986245281,6.418601047256401,B731,B730,TenneT,TenneT,0,0.0,0.0,-0.1500495173669499,0.0,0.0,4.581383177813369,8.266297838786596,0,0.0,0.11896090935296019
895,B591,B316,TenneT,TenneT,0,0.0,0.0,-1987.177040587196,0.0,0.0,46.30589930769378,67.57895571211782,B591,B316,TenneT,TenneT,0,0.0,0.0,-828.2545044388728,0.0,0.0,49.384887383967815,68.47979904694925,0,0.0,1158.9225361483232
896,B733,B732,TenneT,TenneT,0,0.0,0.0,-0.6735447343317079,0.0,0.0,4.777768440646713,8.113184475746692,B733,B732,TenneT,TenneT,0,0.0,0.0,-0.3413599867509044,0.0,0.0,5.354423563342589,10.383292083405603,0,0.0,0.3321847475808035
897,B181,B476,TenneT,TenneT,0,0.0,0.0,-25.00869160657408,0.0,0.0,25.23647061888417,32.304110605587496,B181,B476,TenneT,TenneT,0,0.0,0.0,-30.1248646587122,0.0,0.0,27.83773666961112,45.31101126463014,0,0.0,-5.116173052138123
898,B727,B182,TenneT,TenneT,0,0.0,0.0,-0.5772560172766522,0.0,0.0,6.554523277667325,17.128519986682953,B727,B182,TenneT,TenneT,0,0.0,0.0,-0.477249628351606,0.0,0.0,6.828257013072857,17.552346721224016,0,0.0,0.10000638892504621
899,B389,B183,Amprion,Amprion,0,0.0,0.0,489.1758305566491,0.0,0.0,26.966900766393906,37.96981273128557,B389,B183,Amprion,Amprion,0,0.0,0.0,374.9035474143649,0.0,0.0,30.115594058882625,60.962014999474455,0,0.0,-114.27228314228421
900,B184,B185,Amprion,Amprion,0,0.0,0.0,583.536544533308,0.0,0.0,19.697334866641334,26.155464436403875,B184,B185,Amprion,Amprion,0,0.0,0.0,422.5444565532232,0.0,0.0,18.912456177090515,26.567734316259013,0,0.0,-160.99208798008476
901,B186,B233,50Hertz,50Hertz,0,0.0,0.0,-0.3610109772891171,0.0,0.0,11.073359377968217,19.282247776648305,B186,B233,50Hertz,50Hertz,0,0.0,0.0,-0.3789849243610936,0.0,0.0,15.572783012261882,29.208891868004645,0,0.0,-0.017973947071976526
902,B187,B130,50Hertz,50Hertz,0,0.0,0.0,35.2236662723316,0.0,0.0,41.50792004160133,74.55624984859855,B187,B130,50Hertz,50Hertz,0,0.0,0.0,28.57617934149537,0.0,0.0,41.0881748473012,72.18085237296903,0,0.0,-6.64748693083623
903,B144,B354,TenneT,Amprion,0,0.0,0.0,-0.0,0.0,0.0,31.574461107683494,42.68624150706103,B144,B354,TenneT,Amprion,0,0.0,0.0,-0.0,0.0,0.0,32.13770122853485,42.54039325913735,0,0.0,0.0
904,B434,B188,Amprion,Amprion,0,0.0,0.0,-5.602094857963245,0.0,0.0,7.553930470769182,11.30614399906679,B434,B188,Amprion,Amprion,0,0.0,0.0,-9.75356797867328,0.0,0.0,9.076451374047798,19.94178899768013,0,0.0,-4.151473120710035
905,B603,B615,TenneT,TenneT,0,0.0,0.0,-405.01862520576174,0.0,0.0,35.60701281082033,49.19200609738301,B603,B615,TenneT,TenneT,0,0.0,0.0,-889.1931709649622,0.0,0.0,39.15056472277699,54.1282357976326,0,0.0,-484.17454575920044
906,B475,B772,TenneT,TenneT,0,0.0,0.0,-315.56525109470164,0.0,0.0,32.56474887286792,44.310334486131744,B475,B772,TenneT,TenneT,0,0.0,0.0,-712.3494520184454,0.0,0.0,35.04444595670259,48.31113489521989,0,0.0,-396.78420092374375
907,B381,B600,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,3.928639368224496,4.807811136376616,B381,B600,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,3.291128792438988,4.259168044081067,0,0.0,0.0
908,B189,B181,TenneT,TenneT,0,0.0,0.0,-97.0677491631782,0.0,0.0,39.9273159918046,48.91433804128611,B189,B181,TenneT,TenneT,0,0.0,0.0,-97.6293952128148,0.0,0.0,43.946552510719,68.15812606676208,0,0.0,-0.5616460496365931
909,B309,B190,Amprion,Amprion,0,0.0,0.0,44.228167844977165,0.0,0.0,25.930607359915843,33.031726292630964,B309,B190,Amprion,Amprion,0,0.0,0.0,31.250199305921228,0.0,0.0,25.932976179712558,46.4812483856782,0,0.0,-12.977968539055937
910,B109,B190,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,1.655633788292658,3.048572409337422,B109,B190,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,2.4829582067775067,5.13499017281738,0,0.0,0.0
911,B191,B427,Amprion,Amprion,0,0.0,0.0,-4.275724631793811,0.0,0.0,5.798938226975128,9.83666730598539,B191,B427,Amprion,Amprion,0,0.0,0.0,-4.317899702171263,0.0,0.0,6.135072286855469,13.088891397245348,0,0.0,-0.04217507037745172
912,B129,B428,Amprion,Amprion,0,0.0,0.0,-8.509673953357815,0.0,0.0,8.929140114960044,14.161176853679828,B129,B428,Amprion,Amprion,0,0.0,0.0,-14.307889119464487,0.0,0.0,9.47132330919844,20.446795218031887,0,0.0,-5.798215166106672
913,B192,B193,50Hertz,50Hertz,0,0.0,0.0,13.36375944881532,0.0,0.0,13.792940374575949,22.438872507646423,B192,B193,50Hertz,50Hertz,0,0.0,0.0,11.29451718556121,0.0,0.0,14.646887268447998,23.32339978040833,0,0.0,-2.069242263254111
914,B90,B120,TransnetBW,TransnetBW,0,0.0,0.0,49.452469351285295,0.0,0.0,13.120676469795766,21.51674435565608,B90,B120,TransnetBW,TransnetBW,0,0.0,0.0,32.34420128879665,0.0,0.0,13.28158353766648,23.129924647832578,0,0.0,-17.108268062488648
915,B196,B627,Amprion,Amprion,0,0.0,0.0,497.0126488240052,0.0,0.0,10.273838890660627,31.16476683466541,B196,B627,Amprion,Amprion,0,0.0,0.0,310.0718424125278,0.0,0.0,12.607690695730186,29.750609632361463,0,0.0,-186.9408064114774
916,B161,B572,50Hertz,50Hertz,0,0.0,0.0,14.988048851669856,0.0,0.0,17.675253134648376,25.70587324612067,B161,B572,50Hertz,50Hertz,0,0.0,0.0,7.46776129275323,0.0,0.0,10.66316975437939,20.59869119249596,0,0.0,-7.520287558916626
917,B401,B199,Amprion,Amprion,0,0.0,0.0,-19.589795473468104,0.0,0.0,6.492291593381439,18.242961376612023,B401,B199,Amprion,Amprion,0,0.0,0.0,-15.731841464069602,0.0,0.0,8.290910313337028,18.986133564359363,0,0.0,3.8579540093985027
918,B232,B728,Amprion,Amprion,0,0.0,0.0,-1463.71074234351,0.0,0.0,34.764489912065976,43.53697241125946,B232,B728,Amprion,Amprion,0,0.0,0.0,-1219.025555864759,0.0,0.0,36.09160643436413,56.20394852315894,0,0.0,244.6851864787509
919,B151,B622,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,1.590421827062788,2.1004439648032567,B151,B622,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,1.3948633042724996,1.837973153647144,0,0.0,0.0
920,B100,B99,Amprion,Amprion,0,0.0,0.0,10.0453771014877,0.0,0.0,11.437625606028323,27.406646208406613,B100,B99,Amprion,Amprion,0,0.0,0.0,6.643855385789754,0.0,0.0,19.662545185478272,42.99288599029132,0,0.0,-3.401521715697946
921,B196,B526,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,2.7960856236793776,3.508839944977289,B196,B526,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,2.63000624438567,3.2685223545907203,0,0.0,0.0
922,B770,B201,50Hertz,50Hertz,0,0.0,0.0,134.19185157867526,0.0,0.0,27.677664801677803,38.70531201422051,B770,B201,50Hertz,50Hertz,0,0.0,0.0,115.49818293072931,0.0,0.0,27.59610982881388,44.052078627087845,0,0.0,-18.69366864794594
923,B203,B204,TransnetBW,TransnetBW,0,0.0,0.0,22.92673108561649,0.0,0.0,5.524259240531522,14.64848642942524,B203,B204,TransnetBW,TransnetBW,0,0.0,0.0,18.563116969981856,0.0,0.0,7.67661837051191,17.614353871134217,0,0.0,-4.363614115634633
924,B203,B204,TransnetBW,TransnetBW,0,0.0,0.0,22.976617718168097,0.0,0.0,5.536279562566242,14.68036030002703,B203,B204,TransnetBW,TransnetBW,0,0.0,0.0,18.603508746369112,0.0,0.0,7.693322044422524,17.652681219064075,0,0.0,-4.373108971798985
925,B759,B5,50Hertz,50Hertz,0,0.0,0.0,16.210483267511407,0.0,0.0,25.16128440779059,30.338239857877795,B759,B5,50Hertz,50Hertz,0,0.0,0.0,14.052538275611454,0.0,0.0,26.8629984186823,31.596577340211617,0,0.0,-2.157944991899953
926,B178,B607,50Hertz,50Hertz,0,0.0,0.0,807.7993219356699,0.0,0.0,37.2220870916166,43.33661829175971,B178,B607,50Hertz,50Hertz,0,0.0,0.0,765.5791051104931,0.0,0.0,39.85970176135043,56.755963103583966,0,0.0,-42.22021682517686
927,B344,B205,Amprion,Amprion,0,0.0,0.0,129.65595693144928,0.0,0.0,11.990044114522137,19.736329864931125,B344,B205,Amprion,Amprion,0,0.0,0.0,102.26212149691663,0.0,0.0,13.978571376134868,27.68462852877561,0,0.0,-27.393835434532647
928,B783,B207,Amprion,Amprion,0,0.0,0.0,-0.01526388921438,0.0,0.0,1.448941199808756,2.737843891244645,B783,B207,Amprion,Amprion,0,0.0,0.0,0.008993100714021,0.0,0.0,1.4174906090034485,2.7836096148749783,0,0.0,0.024256989928401
929,B784,B194,Amprion,Amprion,0,0.0,0.0,-0.011611366024413,0.0,0.0,0.5878532615171005,1.4219879307642604,B784,B194,Amprion,Amprion,0,0.0,0.0,-0.0043038499839174,0.0,0.0,0.6206455328391812,1.5685830439077808,0,0.0,0.007307516040495601
930,B81,B494,Amprion,Amprion,0,0.0,0.0,1.1627405216670252,0.0,0.0,1.9239713626936772,4.180134593860039,B81,B494,Amprion,Amprion,0,0.0,0.0,0.7774313623949295,0.0,0.0,2.662713556952662,6.27380076014912,0,0.0,-0.38530915927209575
931,B207,B542,Amprion,Amprion,0,0.0,0.0,4.1896435901589335,0.0,0.0,6.321872481176041,10.709700767301031,B207,B542,Amprion,Amprion,0,0.0,0.0,2.0601116249276004,0.0,0.0,5.61010883040809,10.798114869892377,0,0.0,-2.129531965231333
932,B428,B196,Amprion,Amprion,0,0.0,0.0,264.2951301232592,0.0,0.0,10.379648844021297,26.42373352790475,B428,B196,Amprion,Amprion,0,0.0,0.0,158.27854336615945,0.0,0.0,12.527731787041503,25.942309882269956,0,0.0,-106.01658675709973
933,B208,B431,TransnetBW,TransnetBW,0,0.0,0.0,-0.0808047149031994,0.0,0.0,1.7571877493556254,2.955356973438508,B208,B431,TransnetBW,TransnetBW,0,0.0,0.0,-0.244893782498564,0.0,0.0,2.1470291110267,4.7592704337772105,0,0.0,-0.1640890675953646
934,B180,B209,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,8.117341921177498,10.131329845603195,B180,B209,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,7.920381812038372,10.394584770026624,0,0.0,0.0
935,B209,B700,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,1.480193190558552,1.8487493729201805,B209,B700,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,1.3407485397967136,1.7386536363101497,0,0.0,0.0
936,B364,B308,TransnetBW,TransnetBW,0,0.0,0.0,-1033.611511586167,0.0,0.0,18.045744822003943,54.29441618613473,B364,B308,TransnetBW,TransnetBW,0,0.0,0.0,-762.6464929039951,0.0,0.0,20.574300554521724,53.88368613666698,0,0.0,270.96501868217183
937,B616,B210,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,1.0890714623192017,4.780387705454565,B616,B210,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,0.986775753668253,4.171660478973081,0,0.0,0.0
938,B135,B214,Amprion,Amprion,0,0.0,0.0,4670.084612446234,0.0,0.0,46.74856714426804,52.211347477819096,B135,B214,Amprion,Amprion,0,0.0,0.0,3430.114614637388,0.0,0.0,45.60596422373754,55.50398923264092,0,0.0,-1239.969997808846
939,B472,B614,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,3.2811678876833272,3.988625600165737,B472,B614,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,3.1974964152330454,3.8589857646911447,0,0.0,0.0
941,B320,B433,Amprion,Amprion,0,0.0,0.0,-1.6542544690567165,0.0,0.0,0.9965618596179396,1.1471662424502873,B320,B433,Amprion,Amprion,0,0.0,0.0,-1.1746970869797575,0.0,0.0,0.917610865943575,1.0683948397916696,0,0.0,0.47955738207695897
942,B651,B303,50Hertz,50Hertz,0,0.0,0.0,0.7296680326590829,0.0,0.0,7.729969966942073,13.337585796894246,B651,B303,50Hertz,50Hertz,0,0.0,0.0,0.3205917245195931,0.0,0.0,4.956203689198834,10.611793922513131,0,0.0,-0.40907630813948975
943,B203,B219,TransnetBW,TransnetBW,0,0.0,0.0,77.634708714583,0.0,0.0,5.789409829887337,15.03844341908304,B203,B219,TransnetBW,TransnetBW,0,0.0,0.0,62.10397096106799,0.0,0.0,7.851919674001887,17.57138629037382,0,0.0,-15.530737753515005
944,B219,B220,TransnetBW,TransnetBW,0,0.0,0.0,727.0014444809403,0.0,0.0,6.517982353133053,16.965824478265112,B219,B220,TransnetBW,TransnetBW,0,0.0,0.0,570.0976668445161,0.0,0.0,7.97598467561732,19.470550016657192,0,0.0,-156.90377763642425
945,B115,B208,TransnetBW,TransnetBW,0,0.0,0.0,0.0448960035694635,0.0,0.0,0.7714000408865394,2.04199841683769,B115,B208,TransnetBW,TransnetBW,0,0.0,0.0,-0.0038108729213115,0.0,0.0,0.782040714581491,2.068838883029416,0,0.0,-0.048706876490775
946,B624,B202,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,3.295547768954977,10.530856684321652,B624,B202,TransnetBW,TransnetBW,0,0.0,0.0,0.0,0.0,0.0,3.215075122505515,11.05778586654706,0,0.0,0.0
947,B26,B27,TransnetBW,TransnetBW,0,0.0,0.0,-0.6272319539001966,0.0,0.0,4.902630468531224,7.051959471972088,B26,B27,TransnetBW,TransnetBW,0,0.0,0.0,-0.3926254012352125,0.0,0.0,4.513230132489649,7.71939715216887,0,0.0,0.2346065526649841
948,B294,B223,TenneT,TenneT,0,0.0,0.0,-386.1099298486064,0.0,0.0,54.12735270341049,64.2096278979891,B294,B223,TenneT,TenneT,0,0.0,0.0,-372.2688222754256,0.0,0.0,56.77746044405048,82.32883295721905,0,0.0,13.841107573180807
949,B733,B731,TenneT,TenneT,0,0.0,0.0,-2.338237388974203,0.0,0.0,3.429706794091992,5.766536583547682,B733,B731,TenneT,TenneT,0,0.0,0.0,-1.2518460726928309,0.0,0.0,4.096627908671119,7.601352265234986,0,0.0,1.086391316281372
950,B514,B255,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,1.0608873304375477,2.402627777399577,B514,B255,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,1.3041870853571411,2.773361309537702,0,0.0,0.0
951,B60,B667,Amprion,Amprion,0,0.0,0.0,-8.697688524191168,0.0,0.0,5.1384998638889945,9.459245414005071,B60,B667,Amprion,Amprion,0,0.0,0.0,-9.635544946032288,0.0,0.0,6.832522992715727,16.9487617478442,0,0.0,-0.9378564218411203
952,B671,B768,50Hertz,50Hertz,0,0.0,0.0,146.63534975000346,0.0,0.0,23.262446120636497,44.1848895618994,B671,B768,50Hertz,50Hertz,0,0.0,0.0,121.2659367499232,0.0,0.0,23.67903246465965,43.28946493557325,0,0.0,-25.369413000080257
953,B128,B423,Amprion,Amprion,0,0.0,0.0,-0.4569611549504911,0.0,0.0,7.636402018383634,9.647990826437576,B128,B423,Amprion,Amprion,0,0.0,0.0,-0.4352254529225689,0.0,0.0,7.227492823551141,13.367474897683865,0,0.0,0.021735702027922188
954,B636,B759,50Hertz,50Hertz,0,0.0,0.0,84.7448967288805,0.0,0.0,6.8256248630601535,17.04402536690617,B636,B759,50Hertz,50Hertz,0,0.0,0.0,159.76945182243796,0.0,0.0,14.30914390514458,29.752670634291505,0,0.0,75.02455509355745
955,B308,B370,TransnetBW,TransnetBW,0,0.0,0.0,-45.86364246936844,0.0,0.0,8.688466115740338,12.63496952197455,B308,B370,TransnetBW,TransnetBW,0,0.0,0.0,-28.937583654167558,0.0,0.0,10.229294205497029,27.03789290793778,0,0.0,16.926058815200886
956,B437,B228,50Hertz,50Hertz,0,0.0,0.0,-4.469172102269186e-13,0.0,0.0,9.20237802636935,29.948226713842782,B437,B228,50Hertz,50Hertz,0,0.0,0.0,0.0,0.0,0.0,9.48199345042408,35.219127945499494,0,0.0,4.469172102269186e-13
957,B661,B303,50Hertz,50Hertz,0,0.0,0.0,0.1021360932277503,0.0,0.0,2.2411988386100195,4.406700832216592,B661,B303,50Hertz,50Hertz,0,0.0,0.0,-0.0258544895882281,0.0,0.0,5.274270011392077,11.575594731099876,0,0.0,-0.12799058281597842
958,B661,B574,50Hertz,50Hertz,0,0.0,0.0,-3.14221580970992,0.0,0.0,24.441754205780896,32.17342282486516,B661,B574,50Hertz,50Hertz,0,0.0,0.0,-2.0656529541025725,0.0,0.0,27.6970788511858,43.47302065187053,0,0.0,1.0765628556073477
959,B493,B145,Amprion,Amprion,0,0.0,0.0,0.3777424048237154,0.0,0.0,4.510405700991305,11.174573760819577,B493,B145,Amprion,Amprion,0,0.0,0.0,-0.016989971280968,0.0,0.0,5.478415113609267,9.711106946501012,0,0.0,-0.3947323761046834
960,B467,B229,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,4.36814462930454,5.830720903662826,B467,B229,Amprion,Amprion,0,0.0,0.0,-0.0,0.0,0.0,3.69235514715424,5.012309960929423,0,0.0,0.0
962,B302,B232,Amprion,Amprion,0,0.0,0.0,-289.70241572684887,0.0,0.0,32.65766359772399,40.32409839353833,B302,B232,Amprion,Amprion,0,0.0,0.0,-236.58820908028477,0.0,0.0,33.58457345459566,51.53207594141716,0,0.0,53.1142066465641
963,B673,B187,50Hertz,50Hertz,0,0.0,0.0,436.7475475904473,0.0,0.0,27.86378507050576,46.80235564663039,B673,B187,50Hertz,50Hertz,0,0.0,0.0,357.6928251075783,0.0,0.0,27.275385186243483,45.30340642702391,0,0.0,-79.05472248286901
964,B591,B295,TenneT,TenneT,0,0.0,0.0,-809.0183083725643,0.0,0.0,46.878372933264416,68.82016121139822,B591,B295,TenneT,TenneT,0,0.0,0.0,-337.2658165488136,0.0,0.0,50.25321960169352,69.7834665945956,0,0.0,471.75249182375074
965,B543,B224,TenneT,TenneT,0,0.0,0.0,57.21902303158987,0.0,0.0,33.80355423567195,54.5231822079391,B543,B224,TenneT,TenneT,0,0.0,0.0,48.76254802359121,0.0,0.0,30.833624582120944,52.00633440141917,0,0.0,-8.456475007998662
966,B237,B394,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,3.96361808612821,5.246906503726359,B237,B394,Amprion,Amprion,0,0.0,0.0,0.0,0.0,0.0,3.381367031768157,4.418545840613238,0,0.0,0.0
967,B239,B240,Amprion,Amprion,0,0.0,0.0,122.93811331880022,0.0,0.0,30.33671428599992,34.61361896276194,B239,B240,Amprion,Amprion,0,0.0,0.0,92.92581035921776,0.0,0.0,30.38921508057244,40.44213880412365,0,0.0,-30.012302959582456
968,B612,B241,Amprion,Amprion,0,0.0,0.0,431.79825644987983,0.0,0.0,26.6103327597088,30.75294389320838,B612,B241,Amprion,Amprion,0,0.0,0.0,316.629260394708,0.0,0.0,25.958319939573016,34.15848132139966,0,0.0,-115.16899605517182
